candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
hacssmv6,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.5612707734107971,0.5534544587135315,-0.015190619831363661,-0.019078221853273212,2,0,
hacssmv6,hacssmv7_actiononly,ogbench:cube-single.occ,5,1.3681094646453857,1.3465669870376586,-0.015952657096834053,-0.019075555368281826,0,0,
hacssmv6,hacssmv7_actiononly,__overall__,25,,,-0.007602740511754105,-0.007880150163453852,10,0,1
hacssmv6,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.8306938886642456,0.826456093788147,-0.005119745693241002,-0.006548461313174212,1,0,
hacssmv6,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9393751382827759,-0.025805493463690748,-0.027017414157960457,1,0,
hacssmv6,hacssmv7_uniform,dmc:finger.spin.occ,5,1.1288799047470093,1.1483026504516602,0.01678133406945666,0.020766433965105746,4,0,
hacssmv6,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.5612707734107971,0.5602586746215821,-0.0020436857576727036,0.0042690849197573565,3,0,
hacssmv6,hacssmv7_uniform,ogbench:cube-single.occ,5,1.3681094646453857,1.3477153778076172,-0.015099510829692452,-0.011519654389813293,0,0,
hacssmv6,hacssmv7_uniform,__overall__,25,,,-0.006257420334968049,-0.005672198799066592,9,0,1
hacssmv6,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.8306938886642456,0.8270128250122071,-0.004428581822875611,-0.00764674535313167,2,0,
hacssmv6,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9293771982192993,-0.03642357621809206,-0.028903108320594995,0,0,
hacssmv6,hacssmv7_norecovery,dmc:finger.spin.occ,5,1.1288799047470093,1.1403366565704345,0.010050487368119945,0.007961244447901757,4,0,
hacssmv6,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.5612707734107971,0.5600851774215698,-0.0025721337168350547,-0.001449049018557551,1,0,
hacssmv6,hacssmv7_norecovery,ogbench:cube-single.occ,5,1.3681094646453857,1.3450101137161254,-0.017116939994289745,-0.016700641762363383,0,0,
hacssmv6,hacssmv7_norecovery,__overall__,25,,,-0.010098148876794506,-0.0081792292570631,7,0,1
hacssmv6,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.8306938886642456,0.8277790188789368,-0.003524117411563662,-0.0018463149992225738,1,0,
hacssmv6,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,1.0861770868301392,0.11234124586773298,0.11011490103679811,5,0,
hacssmv6,hacssmv7_noaction,dmc:finger.spin.occ,5,1.1288799047470093,1.3313849925994874,0.15205295386618115,0.1475217578935848,5,0,
hacssmv6,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.5612707734107971,0.7777333498001099,0.2782373717233084,0.2754433244332521,5,0,
hacssmv6,hacssmv7_noaction,ogbench:cube-single.occ,5,1.3681094646453857,1.6451925754547119,0.16836178939176025,0.1706749256836387,5,0,
hacssmv6,hacssmv7_noaction,__overall__,25,,,0.14149384868748383,0.14938506126970674,21,0,4
hacssmv6,hacssmv7_single,dmc:reacher.hard.occ,5,0.8306938886642456,0.8839340448379517,0.06029009249866424,0.058043278654185744,5,0,
hacssmv6,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9857503533363342,0.02151671499468102,0.00359477771027278,4,0,
hacssmv6,hacssmv7_single,dmc:finger.spin.occ,5,1.1288799047470093,1.3303433895111083,0.15123435269562546,0.14599940682740598,5,0,
hacssmv6,hacssmv7_single,dmc:cheetah.run.occ,5,0.5612707734107971,0.5957239747047425,0.057656153033643416,0.0558201326623079,5,0,
hacssmv6,hacssmv7_single,ogbench:cube-single.occ,5,1.3681094646453857,1.5798784732818603,0.13401168981354142,0.13946587581830258,5,0,
hacssmv6,hacssmv7_single,__overall__,25,,,0.08494180060723111,0.07213574388885051,24,0,5
hacssmv6,hacssmv7,dmc:reacher.hard.occ,5,0.8306938886642456,0.8258150696754456,-0.005890620479741084,-0.009609842246486621,2,0,
hacssmv6,hacssmv7,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9343978047370911,-0.030906663866449025,-0.03390524604867799,0,0,
hacssmv6,hacssmv7,dmc:finger.spin.occ,5,1.1288799047470093,1.1452091693878175,0.014168835401339388,0.00762046157311654,5,0,
hacssmv6,hacssmv7,dmc:cheetah.run.occ,5,0.5612707734107971,0.5540997624397278,-0.013259940311656736,-0.0058050192565737326,2,0,
hacssmv6,hacssmv7,ogbench:cube-single.occ,5,1.3681094646453857,1.3518219232559203,-0.012052104003659967,-0.010935414125763534,1,0,
hacssmv6,hacssmv7,__overall__,25,,,-0.009588098652033484,-0.006362271642617183,10,0,1
hacssmv6_static,ssm,dmc:reacher.hard.occ,5,0.8503227710723877,0.8172305583953857,-0.04066944516547409,-0.03564169192543352,0,0,
hacssmv6_static,ssm,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9644538998603821,0.07274844202097358,0.06291094764131362,5,0,
hacssmv6_static,ssm,dmc:finger.spin.occ,5,1.1956828117370606,1.2112032890319824,0.012552872791194415,0.0041137840307761235,4,0,
hacssmv6_static,ssm,dmc:cheetah.run.occ,5,0.5297807931900025,0.6528962612152099,0.18851210088656398,0.18606964110022672,5,0,
hacssmv6_static,ssm,ogbench:cube-single.occ,5,1.3645100355148316,1.4677053689956665,0.07019104489497094,0.07323593597770024,5,0,
hacssmv6_static,ssm,__overall__,25,,,0.06066700308564576,0.05158386765793026,19,0,4
hacssmv6_static,hacsmv4_two_noaux,dmc:reacher.hard.occ,5,0.8503227710723877,0.8308597564697265,-0.023432836173375472,-0.02885055134738635,0,0,
hacssmv6_static,hacsmv4_two_noaux,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9775278806686402,0.08526259569390109,0.07486092692912637,5,0,
hacssmv6_static,hacsmv4_two_noaux,dmc:finger.spin.occ,5,1.1956828117370606,1.1288960218429565,-0.05937782312248732,-0.05472509262164044,0,0,
hacssmv6_static,hacsmv4_two_noaux,dmc:cheetah.run.occ,5,0.5297807931900025,0.5639344334602356,0.06028906675690662,0.05527630354002721,5,0,
hacssmv6_static,hacsmv4_two_noaux,ogbench:cube-single.occ,5,1.3645100355148316,1.368989682197571,0.0030809781634172392,0.009212054029613443,3,0,
hacssmv6_static,hacsmv4_two_noaux,__overall__,25,,,0.013164396263672431,0.009212054029613443,13,0,3
hacssmv6_static,hacssmv6,dmc:reacher.hard.occ,5,0.8503227710723877,0.8306938886642456,-0.023621361947672323,-0.03020495803566627,0,0,
hacssmv6_static,hacssmv6,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9632748603820801,0.07224274883252296,0.07041267412048786,5,0,
hacssmv6_static,hacssmv6,dmc:finger.spin.occ,5,1.1956828117370606,1.1288799047470093,-0.05944736975220971,-0.05461341425338823,0,0,
hacssmv6_static,hacssmv6,dmc:cheetah.run.occ,5,0.5297807931900025,0.5612707734107971,0.05592560186648483,0.057218523750652846,5,0,
hacssmv6_static,hacssmv6,ogbench:cube-single.occ,5,1.3645100355148316,1.3681094646453857,0.0024631380458775263,0.007202883379818179,3,0,
hacssmv6_static,hacssmv6,__overall__,25,,,0.009512551409000657,0.007202883379818179,13,0,3
hacssmv6_static,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.8503227710723877,0.8263182163238525,-0.0289782577721803,-0.0291788744097357,0,0,
hacssmv6_static,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.937244427204132,0.04632587526136723,0.03709779722046034,5,0,
hacssmv6_static,hacssmv7_noaux,dmc:finger.spin.occ,5,1.1956828117370606,1.146846866607666,-0.04288266229583618,-0.031949648752328225,0,0,
hacssmv6_static,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.5297807931900025,0.5601337790489197,0.05385020210385034,0.03741447632026895,5,0,
hacssmv6_static,hacssmv7_noaux,ogbench:cube-single.occ,5,1.3645100355148316,1.3520869016647339,-0.009238804599960498,-0.004311840626058479,1,0,
hacssmv6_static,hacssmv7_noaux,__overall__,25,,,0.0038152705394481185,-0.004311840626058479,11,0,2
hacssmv6_static,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.8503227710723877,0.8297623991966248,-0.024703977064102652,-0.02685840332847571,0,0,
hacssmv6_static,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9159428358078003,0.024456693192081772,0.023532170372817192,5,0,
hacssmv6_static,hacssmv7_sharedaction,dmc:finger.spin.occ,5,1.1956828117370606,1.1428596019744872,-0.04637865095173965,-0.044683254583706186,0,0,
hacssmv6_static,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.5297807931900025,0.5548632621765137,0.04479477731536872,0.02936836883874121,5,0,
hacssmv6_static,hacssmv7_sharedaction,ogbench:cube-single.occ,5,1.3645100355148316,1.3487624406814576,-0.011719983072776071,-0.009454559631954462,0,0,
hacssmv6_static,hacssmv7_sharedaction,__overall__,25,,,-0.002710228116233578,-0.009454559631954462,10,0,2
hacssmv6_static,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.8503227710723877,0.8294791579246521,-0.02513291945672406,-0.03242125650458331,0,0,
hacssmv6_static,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.977363896369934,0.08524027054319812,0.07262073547267113,5,0,
hacssmv6_static,hacssmv7_noshrink,dmc:finger.spin.occ,5,1.1956828117370606,1.13171489238739,-0.05679698077281547,-0.04983219479127781,0,0,
hacssmv6_static,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.5297807931900025,0.5610401868820191,0.055366343869329315,0.060362588752296796,4,0,
hacssmv6_static,hacssmv7_noshrink,ogbench:cube-single.occ,5,1.3645100355148316,1.3612126588821412,-0.0026846151175963944,0.005703407081388316,3,0,
hacssmv6_static,hacssmv7_noshrink,__overall__,25,,,0.011198419813078302,-0.005511961897412747,12,0,2
hacssmv6_static,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.8503227710723877,0.8274810791015625,-0.027530701381543038,-0.0271038341783576,0,0,
hacssmv6_static,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9442235827445984,0.053383772000541015,0.07044905509950189,5,0,
hacssmv6_static,hacssmv7_actiononly,dmc:finger.spin.occ,5,1.1956828117370606,1.1488754272460937,-0.04086128499172438,-0.03507148043791759,0,0,
hacssmv6_static,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.5297807931900025,0.5534544587135315,0.04109265732819182,0.03923192958761137,4,0,
hacssmv6_static,hacssmv7_actiononly,ogbench:cube-single.occ,5,1.3645100355148316,1.3465669870376586,-0.013386206414330831,-0.0071876154581880175,1,0,
hacssmv6_static,hacssmv7_actiononly,__overall__,25,,,0.002539647308226918,-0.021182546310660678,10,0,2
hacssmv6_static,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.8503227710723877,0.826456093788147,-0.028815645052798065,-0.030197923397007796,0,0,
hacssmv6_static,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9393751382827759,0.048479740458480566,0.04529762834121013,5,0,
hacssmv6_static,hacssmv7_uniform,dmc:finger.spin.occ,5,1.1956828117370606,1.1483026504516602,-0.041588416123076836,-0.028390583542695084,0,0,
hacssmv6_static,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.5297807931900025,0.5602586746215821,0.05364664421501213,0.05490722126100631,4,0,
hacssmv6_static,hacssmv7_uniform,ogbench:cube-single.occ,5,1.3645100355148316,1.3477153778076172,-0.012496586904660968,-0.011971207370368242,0,0,
hacssmv6_static,hacssmv7_uniform,__overall__,25,,,0.0038451473185913657,-0.012649519189036241,9,0,2
hacssmv6_static,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.8503227710723877,0.8270128250122071,-0.028104261020749224,-0.027554270507907163,0,0,
hacssmv6_static,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9293771982192993,0.038556466089345785,0.035915071926000325,5,0,
hacssmv6_static,hacssmv7_norecovery,dmc:finger.spin.occ,5,1.1956828117370606,1.1403366565704345,-0.04863655510261727,-0.04566425905422714,0,0,
hacssmv6_static,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.5297807931900025,0.5600851774215698,0.05353620166923799,0.06433532405477302,4,0,
hacssmv6_static,hacssmv7_norecovery,ogbench:cube-single.occ,5,1.3645100355148316,1.3450101137161254,-0.014532986008733829,-0.010488901898163514,0,0,
hacssmv6_static,hacssmv7_norecovery,__overall__,25,,,0.00016377312529669146,-0.011541772277154028,9,0,2
hacssmv6_static,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.8503227710723877,0.8277790188789368,-0.027198654771959527,-0.031231338777215577,0,0,
hacssmv6_static,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,1.0861770868301392,0.17646214229774154,0.18902687370469579,5,0,
hacssmv6_static,hacssmv7_noaction,dmc:finger.spin.occ,5,1.1956828117370606,1.3313849925994874,0.10166746986475633,0.10670397218307853,5,0,
hacssmv6_static,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.5297807931900025,0.7777333498001099,0.3186852782120479,0.32303886282331534,5,0,
hacssmv6_static,hacssmv7_noaction,ogbench:cube-single.occ,5,1.3645100355148316,1.6451925754547119,0.1705431628665997,0.17234426069821748,5,0,
hacssmv6_static,hacssmv7_noaction,__overall__,25,,,0.1480318796938372,0.16122819982905512,20,0,4
hacssmv6_static,hacssmv7_single,dmc:reacher.hard.occ,5,0.8503227710723877,0.8839340448379517,0.03812165845500433,0.041445895541530234,5,0,
hacssmv6_static,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9857503533363342,0.09213424340327862,0.07853955618428782,5,0,
hacssmv6_static,hacssmv7_single,dmc:finger.spin.occ,5,1.1956828117370606,1.3303433895111083,0.10115004575130943,0.09744979727429735,5,0,
hacssmv6_static,hacssmv7_single,dmc:cheetah.run.occ,5,0.5297807931900025,0.5957239747047425,0.11056835296810166,0.10984471082645789,5,0,
hacssmv6_static,hacssmv7_single,ogbench:cube-single.occ,5,1.3645100355148316,1.5798784732818603,0.13622251527782522,0.13425808372909515,5,0,
hacssmv6_static,hacssmv7_single,__overall__,25,,,0.09563936317110386,0.09600475628393529,25,0,5
hacssmv6_static,hacssmv7,dmc:reacher.hard.occ,5,0.8503227710723877,0.8258150696754456,-0.029606167759518555,-0.029636845225787557,0,0,
hacssmv6_static,hacssmv7,dmc:ball_in_cup.catch.occ,5,0.8935149788856507,0.9343978047370911,0.04366457726247125,0.04711590985153238,5,0,
hacssmv6_static,hacssmv7,dmc:finger.spin.occ,5,1.1956828117370606,1.1452091693878175,-0.04424580243036816,-0.03964151624993459,0,0,
hacssmv6_static,hacssmv7,dmc:cheetah.run.occ,5,0.5297807931900025,0.5540997624397278,0.04307829841357922,0.043228990515325666,4,0,
hacssmv6_static,hacssmv7,ogbench:cube-single.occ,5,1.3645100355148316,1.3518219232559203,-0.009532889142421855,-0.01118913270382348,2,0,
hacssmv6_static,hacssmv7,__overall__,25,,,0.000671603268748381,-0.02259218689138014,11,0,2
hacssmv7_noaux,ssm,dmc:reacher.hard.occ,5,0.8263182163238525,0.8172305583953857,-0.011315077403313079,-0.012860583213799315,2,0,
hacssmv7_noaux,ssm,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9644538998603821,0.02694624270630559,0.026619296442128272,3,0,
hacssmv7_noaux,ssm,dmc:finger.spin.occ,5,1.146846866607666,1.2112032890319824,0.05284650724262367,0.042348766358747285,5,0,
hacssmv7_noaux,ssm,dmc:cheetah.run.occ,5,0.5601337790489197,0.6528962612152099,0.14206821678687395,0.1394500182625263,5,0,
hacssmv7_noaux,ssm,ogbench:cube-single.occ,5,1.3520869016647339,1.4677053689956665,0.07872257526296167,0.07721483852606749,5,0,
hacssmv7_noaux,ssm,__overall__,25,,,0.05785369291909036,0.0630033553234367,20,0,4
hacssmv7_noaux,hacsmv4_two_noaux,dmc:reacher.hard.occ,5,0.8263182163238525,0.8308597564697265,0.005393639254126491,0.006895652921671762,3,0,
hacssmv7_noaux,hacsmv4_two_noaux,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9775278806686402,0.04085403978286581,0.036122333250722616,5,0,
hacssmv7_noaux,hacsmv4_two_noaux,dmc:finger.spin.occ,5,1.146846866607666,1.1288960218429565,-0.01585250119745554,-0.017335134038790986,0,0,
hacssmv7_noaux,hacsmv4_two_noaux,dmc:cheetah.run.occ,5,0.5601337790489197,0.5639344334602356,0.006782529123507598,0.006055314551013452,4,0,
hacssmv7_noaux,hacsmv4_two_noaux,ogbench:cube-single.occ,5,1.3520869016647339,1.368989682197571,0.012251040714365308,0.01166776162579063,5,0,
hacssmv7_noaux,hacsmv4_two_noaux,__overall__,25,,,0.009885749535481932,0.008408198952277873,17,0,4
hacssmv7_noaux,hacssmv6,dmc:reacher.hard.occ,5,0.8263182163238525,0.8306938886642456,0.005211037564727879,0.006012864555023049,4,0,
hacssmv7_noaux,hacssmv6,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9632748603820801,0.026868757296654153,0.02392771119856563,5,0,
hacssmv7_noaux,hacssmv6,dmc:finger.spin.occ,5,1.146846866607666,1.1288799047470093,-0.015897090597536016,-0.012113893702285756,0,0,
hacssmv7_noaux,hacssmv6,dmc:cheetah.run.occ,5,0.5601337790489197,0.5612707734107971,0.0020516392079009804,0.003218674303426092,3,0,
hacssmv7_noaux,hacssmv6,ogbench:cube-single.occ,5,1.3520869016647339,1.3681094646453857,0.011631670919827482,0.012933031190299652,5,0,
hacssmv7_noaux,hacssmv6,__overall__,25,,,0.005973202878314896,0.006012864555023049,17,0,4
hacssmv7_noaux,hacssmv6_static,dmc:reacher.hard.occ,5,0.8263182163238525,0.8503227710723877,0.02813365406707214,0.0283516064459355,5,0,
hacssmv7_noaux,hacssmv6_static,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.8935149788856507,-0.04911571203315777,-0.0385270665217847,0,0,
hacssmv7_noaux,hacssmv6_static,dmc:finger.spin.occ,5,1.146846866607666,1.1956828117370606,0.04066865270839379,0.03096047252979516,5,0,
hacssmv7_noaux,hacssmv6_static,dmc:cheetah.run.occ,5,0.5601337790489197,0.5297807931900025,-0.05803352501634039,-0.038868729478958385,0,0,
hacssmv7_noaux,hacssmv6_static,ogbench:cube-single.occ,5,1.3520869016647339,1.3645100355148316,0.0090600961834246,0.004293328477906428,4,0,
hacssmv7_noaux,hacssmv6_static,__overall__,25,,,-0.0058573668181215255,0.004293328477906428,14,0,3
hacssmv7_noaux,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.8263182163238525,0.8297623991966248,0.004167300107150734,0.003849676479261837,4,0,
hacssmv7_noaux,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9159428358078003,-0.023453774915302344,-0.017882914584272505,2,0,
hacssmv7_noaux,hacssmv7_sharedaction,dmc:finger.spin.occ,5,1.146846866607666,1.1428596019744872,-0.003480223379423767,-0.0009961944329312277,2,0,
hacssmv7_noaux,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.5601337790489197,0.5548632621765137,-0.009714905215595935,-0.011926352351884266,1,0,
hacssmv7_noaux,hacssmv7_sharedaction,ogbench:cube-single.occ,5,1.3520869016647339,1.3487624406814576,-0.002456311148099659,-0.00333100509343468,1,0,
hacssmv7_noaux,hacssmv7_sharedaction,__overall__,25,,,-0.006987582910254194,-0.0009961944329312277,10,0,1
hacssmv7_noaux,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.8263182163238525,0.8294791579246521,0.003749484334547615,0.004966803160441606,3,0,
hacssmv7_noaux,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.977363896369934,0.04080882013278662,0.043648803781470895,5,0,
hacssmv7_noaux,hacssmv7_noshrink,dmc:finger.spin.occ,5,1.146846866607666,1.13171489238739,-0.013346137230813215,-0.010508273339433317,1,0,
hacssmv7_noaux,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.5601337790489197,0.5610401868820191,0.001403370237717421,0.006542822432515965,3,0,
hacssmv7_noaux,hacssmv7_noshrink,ogbench:cube-single.occ,5,1.3520869016647339,1.3612126588821412,0.006567044099899554,0.007305344555036295,4,0,
hacssmv7_noaux,hacssmv7_noshrink,__overall__,25,,,0.007836516314827598,0.006542822432515965,16,0,4
hacssmv7_noaux,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.8263182163238525,0.8274810791015625,0.0014054764632463657,0.0008423933422161314,3,0,
hacssmv7_noaux,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9442235827445984,0.00735726102917602,0.004986096953679629,3,0,
hacssmv7_noaux,hacssmv7_actiononly,dmc:finger.spin.occ,5,1.146846866607666,1.1488754272460937,0.0018024656360908448,-0.0020580914460644672,2,0,
hacssmv7_noaux,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.5601337790489197,0.5534544587135315,-0.012949313665888607,-0.01579814096741293,2,0,
hacssmv7_noaux,hacssmv7_actiononly,ogbench:cube-single.occ,5,1.3520869016647339,1.3465669870376586,-0.004100978444800338,-0.005384961387791383,1,0,
hacssmv7_noaux,hacssmv7_actiononly,__overall__,25,,,-0.0012970177964351428,-0.0020580914460644672,11,0,3
hacssmv7_noaux,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.8263182163238525,0.826456093788147,0.00015164209578955422,-0.00023607481977942478,2,0,
hacssmv7_noaux,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9393751382827759,0.0016524636323637328,0.00958128854157076,3,0,
hacssmv7_noaux,hacssmv7_uniform,dmc:finger.spin.occ,5,1.146846866607666,1.1483026504516602,0.001202521413536225,0.0038245988146400566,3,0,
hacssmv7_noaux,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.5601337790489197,0.5602586746215821,-0.0001577691447136491,0.003043420650829867,4,0,
hacssmv7_noaux,hacssmv7_uniform,ogbench:cube-single.occ,5,1.3520869016647339,1.3477153778076172,-0.0032564104634776247,-0.0026158487186854445,1,0,
hacssmv7_noaux,hacssmv7_uniform,__overall__,25,,,-8.151049330035236e-05,0.0006008920547556399,13,0,4
hacssmv7_noaux,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.8263182163238525,0.8270128250122071,0.0008489283731496646,0.0005204287384363155,3,0,
hacssmv7_noaux,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9293771982192993,-0.008600916182258497,-0.003511699518563304,1,0,
hacssmv7_noaux,hacssmv7_norecovery,dmc:finger.spin.occ,5,1.146846866607666,1.1403366565704345,-0.00568458476404636,-0.0016364456131067134,2,0,
hacssmv7_noaux,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.5601337790489197,0.5600851774215698,-0.0006825389893148935,0.011069230578843346,3,0,
hacssmv7_noaux,hacssmv7_norecovery,ogbench:cube-single.occ,5,1.3520869016647339,1.3450101137161254,-0.0052501787501375765,-0.005683300057256661,0,0,
hacssmv7_noaux,hacssmv7_norecovery,__overall__,25,,,-0.0038738580625215326,-0.0016393600470581094,9,0,1
hacssmv7_noaux,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.8263182163238525,0.8277790188789368,0.0017301396630108072,0.0041776511978167084,3,0,
hacssmv7_noaux,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.937244427204132,1.0861770868301392,0.13663930231359359,0.1314078146846966,5,0,
hacssmv7_noaux,hacssmv7_noaction,dmc:finger.spin.occ,5,1.146846866607666,1.3313849925994874,0.13856408938355,0.13257853420465335,5,0,
hacssmv7_noaux,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.5601337790489197,0.7777333498001099,0.27977613533728074,0.27518052551652894,5,0,
hacssmv7_noaux,hacssmv7_noaction,ogbench:cube-single.occ,5,1.3520869016647339,1.6451925754547119,0.17810175887511923,0.17833651073590986,5,0,
hacssmv7_noaux,hacssmv7_noaction,__overall__,25,,,0.14696228511451087,0.16232583617988008,23,0,5
hacssmv7_noaux,hacssmv7_single,dmc:reacher.hard.occ,5,0.8263182163238525,0.8839340448379517,0.06522331549013471,0.06370713683633171,5,0,
hacssmv7_noaux,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9857503533363342,0.04822001947851052,0.028037061796687607,5,0,
hacssmv7_noaux,hacssmv7_single,dmc:finger.spin.occ,5,1.146846866607666,1.3303433895111083,0.13771594544867943,0.13773719634488668,5,0,
hacssmv7_noaux,hacssmv7_single,dmc:cheetah.run.occ,5,0.5601337790489197,0.5957239747047425,0.059775870770342264,0.058859140139119984,5,0,
hacssmv7_noaux,hacssmv7_single,ogbench:cube-single.occ,5,1.3520869016647339,1.5798784732818603,0.14410776578479612,0.14647468637404873,5,0,
hacssmv7_noaux,hacssmv7_single,__overall__,25,,,0.09100858339449261,0.07252343910861019,25,0,5
hacssmv7_noaux,hacssmv7,dmc:reacher.hard.occ,5,0.8263182163238525,0.8258150696754456,-0.0006102336464112536,-0.002160151815616801,2,0,
hacssmv7_noaux,hacssmv7,dmc:ball_in_cup.catch.occ,5,0.937244427204132,0.9343978047370911,-0.0031353393351355383,-0.009692892887958892,2,0,
hacssmv7_noaux,hacssmv7,dmc:finger.spin.occ,5,1.146846866607666,1.1452091693878175,-0.0014407193278871743,-0.004677989249240557,1,0,
hacssmv7_noaux,hacssmv7,dmc:cheetah.run.occ,5,0.5601337790489197,0.5540997624397278,-0.01143492573308189,-0.013089999466471757,2,0,
hacssmv7_noaux,hacssmv7,ogbench:cube-single.occ,5,1.3520869016647339,1.3518219232559203,-0.00024070752406185953,-0.003870840648519711,2,0,
hacssmv7_noaux,hacssmv7,__overall__,25,,,-0.003372385113315543,-0.00353919501164031,9,0,0
hacssmv7_sharedaction,ssm,dmc:reacher.hard.occ,5,0.8297623991966248,0.8172305583953857,-0.015548596260117467,-0.020725320814918975,2,0,
hacssmv7_sharedaction,ssm,dmc:ball_in_cup.catch.occ,5,0.9159428358078003,0.9644538998603821,0.049635482030911775,0.040327777396958704,5,0,
hacssmv7_sharedaction,ssm,dmc:finger.spin.occ,5,1.1428596019744872,1.2112032890319824,0.056099138543818816,0.046689119996134516,5,0,
hacssmv7_sharedaction,ssm,dmc:cheetah.run.occ,5,0.5548632621765137,0.6528962612152099,0.15011898458929096,0.1451441446444405,5,0,
hacssmv7_sharedaction,ssm,ogbench:cube-single.occ,5,1.3487624406814576,1.4677053689956665,0.08098603961129058,0.08191601575389737,5,0,
hacssmv7_sharedaction,ssm,__overall__,25,,,0.06425820970303893,0.055456890881151286,22,0,4
hacssmv7_sharedaction,hacsmv4_two_noaux,dmc:reacher.hard.occ,5,0.8297623991966248,0.8308597564697265,0.0012352738327127144,0.001239040598396147,3,0,
hacssmv7_sharedaction,hacsmv4_two_noaux,dmc:ball_in_cup.catch.occ,5,0.9159428358078003,0.9775278806686402,0.062019384807631035,0.07217717098276899,5,0,
hacssmv7_sharedaction,hacsmv4_two_noaux,dmc:finger.spin.occ,5,1.1428596019744872,1.1288960218429565,-0.012374214270587096,-0.00961232794138718,0,0,
hacssmv7_sharedaction,hacsmv4_two_noaux,dmc:cheetah.run.occ,5,0.5548632621765137,0.5639344334602356,0.01605381787825107,0.013567317152973593,4,0,
hacssmv7_sharedaction,hacsmv4_two_noaux,ogbench:cube-single.occ,5,1.3487624406814576,1.368989682197571,0.014662817213804748,0.010962553265329588,5,0,
